payment_id,order_id,amount,payment_method,payment_status
13648,13648,2243.04,Wallet,Failed
13649,13649,2043.69,Wallet,Success
13650,13650,5272.13,Wallet,Failed
13651,13651,1588.22,Wallet,Failed
13652,13652,5932.76,Net Banking,Failed
13653,13653,106.12,Wallet,Success
13654,13654,2506.38,Net Banking,Success
13655,13655,3810.54,Net Banking,Success
13656,13656,4361.95,Net Banking,Failed
13657,13657,1962.63,UPI,Failed
13658,13658,200.63,UPI,Success
13659,13659,1358.55,Net Banking,Success
13660,13660,6793.54,Wallet,Success
13661,13661,1976.47,UPI,Failed
13662,13662,2946.81,UPI,Success
13663,13663,3516.51,Net Banking,Success
13664,13664,2055.69,Credit Card,Success
13665,13665,3279.4,Net Banking,Failed
13666,13666,499.0,Credit Card,Failed
13667,13667,3521.64,Wallet,Failed
13668,13668,2262.0,Wallet,Success
13669,13669,3113.98,Credit Card,Success
13670,13670,1613.93,Net Banking,Success
13671,13671,2131.13,Wallet,Success
13672,13672,486.76,Credit Card,Success
13673,13673,557.51,UPI,Success
13674,13674,4999.0,Net Banking,Failed
13675,13675,4111.16,Net Banking,Failed
13676,13676,3380.8,Net Banking,Success
13677,13677,414.32,Wallet,Failed
13678,13678,878.54,Wallet,Success
13679,13679,4682.59,Wallet,Failed
13680,13680,4441.37,Credit Card,Failed
13681,13681,568.84,UPI,Failed
13682,13682,7964.99,Net Banking,Failed
13683,13683,785.87,Wallet,Success
13684,13684,3604.43,UPI,Failed
13685,13685,1407.09,Wallet,Failed
13686,13686,1151.79,Net Banking,Failed
13687,13687,4764.6,Wallet,Failed
13688,13688,2277.02,UPI,Failed
13689,13689,4835.67,UPI,Failed
13690,13690,172.76,Net Banking,Success
13691,13691,1984.16,Net Banking,Failed
13692,13692,3783.75,Wallet,Success
13693,13693,2409.32,Wallet,Success
13694,13694,1014.36,Net Banking,Failed
13695,13695,924.62,Credit Card,Success
13696,13696,4158.02,Net Banking,Failed
13697,13697,389.12,UPI,Success
13698,13698,6042.42,UPI,Success
13699,13699,1957.02,Net Banking,Success
13700,13700,4466.29,UPI,Failed
13701,13701,1793.79,Net Banking,Failed
13702,13702,5839.93,Credit Card,Failed
13703,13703,2462.8,Wallet,Success
13704,13704,3790.04,Credit Card,Failed
13705,13705,3750.83,Net Banking,Success
13706,13706,1753.17,Credit Card,Failed
13707,13707,3410.0,Wallet,Failed
13708,13708,1077.52,Credit Card,Success
13709,13709,4162.26,Wallet,Failed
13710,13710,6341.07,Net Banking,Failed
13711,13711,3050.53,UPI,Failed
13712,13712,4689.94,Wallet,Success
13713,13713,1505.28,Credit Card,Success
13714,13714,2200.18,Net Banking,Success
13715,13715,2827.95,Credit Card,Failed
13716,13716,2568.17,Wallet,Failed
13717,13717,1655.9,Net Banking,Failed
13718,13718,3808.44,Wallet,Failed
13719,13719,2671.19,Net Banking,Failed
13720,13720,3058.58,Credit Card,Success
13721,13721,3895.61,Net Banking,Success
13722,13722,2481.96,UPI,Success
13723,13723,2825.83,Wallet,Failed
13724,13724,7503.3,Credit Card,Success
13725,13725,3167.06,Credit Card,Failed
13726,13726,2298.77,UPI,Failed
13727,13727,3451.5,Wallet,Success
13728,13728,2925.7,Net Banking,Success
13729,13729,799.59,Credit Card,Success
13730,13730,2682.54,Credit Card,Success
13731,13731,3908.2,Credit Card,Success
13732,13732,1092.06,Net Banking,Success
13733,13733,4425.17,UPI,Success
13734,13734,3091.18,Net Banking,Failed
13735,13735,1249.68,UPI,Success
13736,13736,859.4,Wallet,Success
13737,13737,6846.66,UPI,Failed
13738,13738,1567.92,UPI,Success
13739,13739,2524.06,Credit Card,Failed
13740,13740,896.91,UPI,Success
13741,13741,1265.71,Credit Card,Success
13742,13742,1569.3,Credit Card,Failed
13743,13743,3059.71,UPI,Success
13744,13744,1302.32,UPI,Failed
13745,13745,2521.86,UPI,Failed
13746,13746,3012.52,UPI,Success
13747,13747,6726.4,Net Banking,Success
13748,13748,2063.14,Credit Card,Success
13749,13749,2578.08,Credit Card,Success
13750,13750,4678.98,Net Banking,Failed
13751,13751,2803.19,Credit Card,Success
13752,13752,1502.35,Net Banking,Failed
13753,13753,3147.19,UPI,Failed
13754,13754,2930.73,UPI,Success
13755,13755,4824.67,Net Banking,Failed
13756,13756,2566.95,Net Banking,Success
13757,13757,4515.46,UPI,Success
13758,13758,908.55,Net Banking,Failed
13759,13759,3838.4,Wallet,Failed
13760,13760,3823.85,UPI,Success
13761,13761,1298.31,Net Banking,Failed
13762,13762,686.82,UPI,Success
13763,13763,4340.93,UPI,Success
13764,13764,4213.93,UPI,Success
13765,13765,918.09,UPI,Failed
13766,13766,1862.38,Credit Card,Success
13767,13767,5499.67,Wallet,Failed
13768,13768,1113.88,UPI,Failed
13769,13769,2018.58,Wallet,Failed
13770,13770,4029.22,UPI,Success
13771,13771,2749.21,Wallet,Success
13772,13772,3971.16,UPI,Success
13773,13773,4596.79,UPI,Failed
13774,13774,1723.09,Credit Card,Failed
13775,13775,425.55,Wallet,Success
13776,13776,3332.09,Wallet,Success
13777,13777,4659.08,UPI,Success
13778,13778,4160.27,UPI,Failed
13779,13779,3174.86,Credit Card,Failed
13780,13780,1673.56,Credit Card,Failed
13781,13781,1689.66,UPI,Success
13782,13782,99.89,UPI,Failed
13783,13783,4418.18,Wallet,Failed
13784,13784,5012.46,Wallet,Failed
13785,13785,1561.11,UPI,Failed
13786,13786,6135.06,Wallet,Success
13787,13787,3218.38,UPI,Success
13788,13788,3850.7,Net Banking,Success
13789,13789,3575.75,Wallet,Failed
13790,13790,2966.15,UPI,Success
13791,13791,2618.73,Net Banking,Success
13792,13792,3431.5,Net Banking,Failed
13793,13793,5250.79,Net Banking,Failed
13794,13794,3404.87,Wallet,Failed
13795,13795,2444.96,Net Banking,Success
13796,13796,1776.2,Credit Card,Failed
13797,13797,1988.51,Wallet,Failed
13798,13798,3653.34,Credit Card,Failed
13799,13799,1025.24,Net Banking,Failed
13800,13800,1773.37,Credit Card,Success
13801,13801,1210.64,Credit Card,Success
13802,13802,5564.09,UPI,Failed
13803,13803,3023.14,UPI,Failed
13804,13804,3193.73,Credit Card,Success
13805,13805,927.27,Net Banking,Failed
13806,13806,2389.0,UPI,Failed
13807,13807,1373.35,UPI,Success
13808,13808,1772.46,Credit Card,Failed
13809,13809,3065.73,Wallet,Failed
13810,13810,5006.58,UPI,Failed
13811,13811,4047.66,Credit Card,Failed
13812,13812,2587.62,Credit Card,Success
13813,13813,2646.22,UPI,Failed
13814,13814,3020.43,Wallet,Failed
13815,13815,2980.05,Wallet,Success
13816,13816,2431.2,Net Banking,Failed
13817,13817,477.16,Credit Card,Failed
13818,13818,4126.66,Net Banking,Success
13819,13819,6919.98,UPI,Failed
13820,13820,2131.65,Credit Card,Success
13821,13821,2880.31,Credit Card,Success
13822,13822,4138.48,UPI,Failed
13823,13823,2928.28,Wallet,Failed
13824,13824,4659.47,Wallet,Failed
13825,13825,3681.4,UPI,Success
13826,13826,4119.96,Net Banking,Failed
13827,13827,816.78,Net Banking,Failed
13828,13828,2924.67,Credit Card,Success
13829,13829,3513.17,Wallet,Failed
13830,13830,5325.27,Wallet,Failed
13831,13831,1352.52,Credit Card,Failed
13832,13832,5945.41,UPI,Failed
13833,13833,3997.96,Wallet,Success
13834,13834,4465.89,Credit Card,Failed
13835,13835,2061.0,Net Banking,Failed
13836,13836,2885.69,Credit Card,Failed
13837,13837,2075.48,Net Banking,Success
13838,13838,923.35,UPI,Failed
13839,13839,1172.28,Wallet,Success
13840,13840,241.62,UPI,Success
13841,13841,1508.63,Credit Card,Success
13842,13842,3617.55,Credit Card,Success
13843,13843,6157.01,Net Banking,Failed
13844,13844,572.04,Net Banking,Success
13845,13845,2540.96,Credit Card,Success
13846,13846,4533.83,Wallet,Success
13847,13847,4467.98,Credit Card,Success
13848,13848,1496.96,UPI,Failed
13849,13849,3247.28,UPI,Success
13850,13850,259.5,UPI,Failed
13851,13851,414.32,Net Banking,Success
13852,13852,2425.73,Wallet,Failed
13853,13853,2748.93,UPI,Failed
13854,13854,1186.57,UPI,Failed
13855,13855,6561.51,UPI,Failed
13856,13856,4185.72,Net Banking,Failed
13857,13857,2407.68,Net Banking,Failed
13858,13858,1972.46,Net Banking,Failed
13859,13859,4047.51,Net Banking,Success
13860,13860,3722.25,Credit Card,Failed
13861,13861,2770.26,UPI,Failed
13862,13862,2626.74,Wallet,Failed
13863,13863,2354.34,Credit Card,Failed
13864,13864,924.12,Net Banking,Success
13865,13865,5306.92,Net Banking,Failed
13866,13866,242.07,Credit Card,Failed
13867,13867,1796.26,Credit Card,Failed
13868,13868,996.44,Wallet,Failed
13869,13869,1908.86,Credit Card,Success
13870,13870,4776.72,Net Banking,Failed
13871,13871,1599.1,Credit Card,Failed
13872,13872,3127.0,Net Banking,Failed
13873,13873,2490.69,UPI,Success
13874,13874,1758.24,UPI,Success
13875,13875,562.0,Net Banking,Failed
13876,13876,88.16,Net Banking,Success
13877,13877,2018.73,Credit Card,Success
13878,13878,4948.15,Net Banking,Success
13879,13879,2221.2,Net Banking,Failed
13880,13880,1477.86,Net Banking,Success
13881,13881,984.28,UPI,Success
13882,13882,2176.21,UPI,Failed
13883,13883,241.07,Net Banking,Failed
13884,13884,1596.0,Net Banking,Success
13885,13885,10677.46,Credit Card,Failed
13886,13886,1277.5,UPI,Failed
13887,13887,1559.78,UPI,Success
13888,13888,1833.66,Wallet,Failed
13889,13889,5017.42,UPI,Failed
13890,13890,2476.67,Wallet,Failed
13891,13891,945.96,Wallet,Success
13892,13892,5440.33,Wallet,Success
13893,13893,5002.46,Credit Card,Success
13894,13894,4908.43,Net Banking,Failed
13895,13895,8558.45,Credit Card,Success
13896,13896,1827.3,Net Banking,Success
13897,13897,4268.03,UPI,Success
13898,13898,4447.13,Credit Card,Failed
13899,13899,2593.6,Wallet,Success
13900,13900,2584.58,Wallet,Failed
13901,13901,3384.28,Wallet,Success
13902,13902,651.31,Credit Card,Failed
13903,13903,3628.64,UPI,Failed
13904,13904,2552.5,Net Banking,Failed
13905,13905,3461.23,Wallet,Failed
13906,13906,5345.0,Net Banking,Failed
13907,13907,1827.5,Credit Card,Success
13908,13908,1345.15,Wallet,Failed
13909,13909,487.06,UPI,Success
13910,13910,4208.34,Net Banking,Failed
13911,13911,4081.26,UPI,Success
13912,13912,8653.55,Credit Card,Success
13913,13913,1543.82,UPI,Failed
13914,13914,4790.08,UPI,Failed
13915,13915,4522.23,UPI,Success
13916,13916,2223.87,Wallet,Success
13917,13917,1045.53,Net Banking,Success
13918,13918,3926.89,UPI,Failed
13919,13919,3949.52,Net Banking,Success
13920,13920,904.76,Net Banking,Success
13921,13921,7381.37,Wallet,Success
13922,13922,5527.11,UPI,Failed
13923,13923,3192.34,Net Banking,Failed
13924,13924,3915.91,UPI,Success
13925,13925,8385.53,UPI,Success
13926,13926,1317.03,Wallet,Success
13927,13927,6879.68,Wallet,Failed
13928,13928,3808.83,Wallet,Failed
13929,13929,3182.98,Net Banking,Failed
13930,13930,2950.91,Net Banking,Success
13931,13931,2694.02,UPI,Failed
13932,13932,3007.18,Wallet,Failed
13933,13933,3521.42,Wallet,Success
13934,13934,1540.56,Wallet,Success
13935,13935,582.96,Wallet,Success
13936,13936,3130.16,Wallet,Success
13937,13937,4151.55,Wallet,Success
13938,13938,2927.34,Net Banking,Failed
13939,13939,3522.48,Wallet,Success
13940,13940,809.66,Credit Card,Failed
13941,13941,5876.98,Wallet,Failed
13942,13942,1987.97,Net Banking,Failed
13943,13943,4223.21,Wallet,Failed
13944,13944,6679.51,UPI,Failed
13945,13945,4138.05,UPI,Failed
13946,13946,2938.87,Wallet,Failed
13947,13947,1112.42,Wallet,Failed
13948,13948,5010.05,Wallet,Success
13949,13949,2808.1,UPI,Failed
13950,13950,1017.88,Net Banking,Failed
13951,13951,2234.72,Wallet,Failed
13952,13952,3079.62,UPI,Success
13953,13953,9220.68,Credit Card,Success
13954,13954,181.92,UPI,Success
13955,13955,4000.2,UPI,Success
13956,13956,4588.63,Net Banking,Success
13957,13957,1234.84,Credit Card,Failed
13958,13958,2043.25,Net Banking,Failed
13959,13959,7310.33,UPI,Success
13960,13960,4745.43,UPI,Success
13961,13961,4493.83,Net Banking,Failed
13962,13962,1443.3,Credit Card,Success
13963,13963,113.86,UPI,Success
13964,13964,3355.73,UPI,Failed
13965,13965,5149.75,Net Banking,Failed
13966,13966,2527.74,Credit Card,Failed
13967,13967,7803.46,Credit Card,Failed
13968,13968,6775.36,Wallet,Success
13969,13969,5040.11,UPI,Failed
13970,13970,2440.89,Wallet,Success
13971,13971,724.1,Wallet,Failed
13972,13972,2326.98,Wallet,Failed
13973,13973,715.74,Credit Card,Success
13974,13974,2981.26,Net Banking,Success
13975,13975,4130.27,Net Banking,Failed
13976,13976,2600.85,Credit Card,Failed
13977,13977,5415.15,Net Banking,Failed
13978,13978,5065.04,Credit Card,Success
13979,13979,5964.83,Wallet,Success
13980,13980,3388.02,Wallet,Failed
13981,13981,4042.13,Credit Card,Failed
13982,13982,2439.5,Net Banking,Success
13983,13983,2619.36,UPI,Failed
13984,13984,4297.61,UPI,Success
13985,13985,1905.66,UPI,Success
13986,13986,3949.76,UPI,Failed
13987,13987,3156.55,Wallet,Failed
13988,13988,884.8,Credit Card,Failed
13989,13989,2887.68,Net Banking,Success
13990,13990,3151.3,Credit Card,Success
13991,13991,3668.62,Net Banking,Success
13992,13992,4338.87,Credit Card,Failed
13993,13993,4728.99,Credit Card,Failed
13994,13994,2704.74,Net Banking,Failed
13995,13995,4245.84,Credit Card,Success
13996,13996,6333.16,UPI,Failed
13997,13997,3245.39,Wallet,Success
13998,13998,3243.51,Wallet,Failed
13999,13999,3365.05,Net Banking,Success
14000,14000,569.47,Wallet,Success
14001,14001,2953.68,Wallet,Failed
14002,14002,99.75,UPI,Success
14003,14003,4338.42,Net Banking,Failed
14004,14004,5144.7,UPI,Failed
14005,14005,1946.52,Credit Card,Failed
14006,14006,2012.87,Credit Card,Success
14007,14007,954.25,Credit Card,Success
14008,14008,3513.24,UPI,Failed
14009,14009,5585.45,Credit Card,Success
14010,14010,2090.6,Wallet,Success
14011,14011,1942.78,Net Banking,Success
14012,14012,4728.14,Net Banking,Failed
14013,14013,8705.12,Net Banking,Success
14014,14014,5700.58,Net Banking,Success
14015,14015,2591.53,Wallet,Success
14016,14016,700.23,Net Banking,Failed
14017,14017,733.59,UPI,Failed
14018,14018,1647.16,UPI,Success
14019,14019,2856.19,UPI,Failed
14020,14020,831.12,Net Banking,Failed
14021,14021,1427.44,Credit Card,Success
14022,14022,2513.41,Net Banking,Success
14023,14023,5131.29,UPI,Success
14024,14024,4069.36,UPI,Failed
14025,14025,2665.71,Net Banking,Success
14026,14026,4320.87,Net Banking,Success
14027,14027,4886.1,UPI,Failed
14028,14028,3617.03,Wallet,Success
14029,14029,3265.84,Wallet,Success
14030,14030,2927.34,Wallet,Success
14031,14031,6669.88,Wallet,Failed
14032,14032,2050.27,Net Banking,Success
14033,14033,2742.91,Net Banking,Failed
14034,14034,4600.17,Wallet,Success
14035,14035,3770.59,Credit Card,Failed
14036,14036,2764.77,Net Banking,Success
14037,14037,2264.96,UPI,Success
14038,14038,209.96,Net Banking,Failed
14039,14039,2792.93,UPI,Failed
14040,14040,1319.16,Wallet,Failed
14041,14041,3030.89,Wallet,Success
14042,14042,329.82,Credit Card,Success
14043,14043,6765.07,Credit Card,Failed
14044,14044,3670.9,Wallet,Success
14045,14045,7029.65,Net Banking,Failed
14046,14046,4673.99,UPI,Success
14047,14047,2677.38,UPI,Failed
14048,14048,3942.04,Wallet,Success
14049,14049,1620.8,Credit Card,Success
14050,14050,1684.63,Net Banking,Success
14051,14051,7284.86,UPI,Failed
14052,14052,1764.54,UPI,Failed
14053,14053,2560.54,Credit Card,Success
14054,14054,3143.58,Credit Card,Success
14055,14055,1098.66,Credit Card,Failed
14056,14056,3694.66,Wallet,Success
14057,14057,5104.52,UPI,Success
14058,14058,5462.57,Net Banking,Failed
14059,14059,304.89,Net Banking,Failed
14060,14060,3582.97,UPI,Success
14061,14061,2809.71,UPI,Success
14062,14062,1767.75,UPI,Failed
14063,14063,2867.38,Credit Card,Success
14064,14064,3545.11,UPI,Failed
14065,14065,3572.89,Wallet,Failed
14066,14066,7154.42,Wallet,Success
14067,14067,5409.36,Net Banking,Success
14068,14068,4180.01,Credit Card,Failed
14069,14069,1805.35,Credit Card,Failed
14070,14070,3990.5,Net Banking,Success
14071,14071,1325.63,Net Banking,Failed
14072,14072,1846.41,UPI,Failed
14073,14073,5407.02,UPI,Failed
14074,14074,4423.64,UPI,Failed
14075,14075,2137.23,UPI,Failed
14076,14076,1433.55,UPI,Failed
14077,14077,2062.12,Wallet,Success
14078,14078,5107.4,UPI,Failed
14079,14079,1179.39,UPI,Success
14080,14080,2992.88,UPI,Success
14081,14081,1279.32,Net Banking,Failed
14082,14082,4357.56,Wallet,Failed
14083,14083,4923.16,UPI,Success
14084,14084,1521.5,UPI,Failed
14085,14085,5928.97,Net Banking,Failed
14086,14086,1743.96,UPI,Failed
14087,14087,3804.98,Credit Card,Success
14088,14088,2988.58,Wallet,Success
14089,14089,4179.46,Wallet,Success
14090,14090,172.76,Wallet,Failed
14091,14091,678.34,Net Banking,Failed
14092,14092,2633.01,UPI,Success
14093,14093,1915.58,Credit Card,Success
14094,14094,3096.6,Credit Card,Success
14095,14095,6745.41,UPI,Failed
14096,14096,3959.99,UPI,Failed
14097,14097,326.85,UPI,Failed
14098,14098,661.0,Credit Card,Success
14099,14099,2897.0,Wallet,Failed
14100,14100,678.34,Wallet,Failed
14101,14101,135.92,Credit Card,Failed
14102,14102,2617.65,Credit Card,Failed
14103,14103,3828.24,UPI,Failed
14104,14104,345.25,UPI,Success
14105,14105,3649.19,UPI,Failed
14106,14106,144.81,Net Banking,Failed
14107,14107,1809.1,UPI,Success
14108,14108,6738.93,Wallet,Success
14109,14109,7399.85,Wallet,Failed
14110,14110,2422.08,UPI,Failed
14111,14111,5845.59,Credit Card,Success
14112,14112,2582.17,Wallet,Success
14113,14113,6823.16,Wallet,Success
14114,14114,4158.37,Net Banking,Failed
14115,14115,4613.9,Wallet,Failed
14116,14116,1031.13,UPI,Failed
14117,14117,360.34,Credit Card,Success
14118,14118,1233.36,Wallet,Success
14119,14119,1191.99,UPI,Failed
14120,14120,2336.74,Credit Card,Failed
14121,14121,6058.78,Credit Card,Failed
14122,14122,1718.5,Wallet,Failed
14123,14123,1972.02,UPI,Success
14124,14124,616.08,Net Banking,Success
14125,14125,3569.28,Credit Card,Failed
14126,14126,6779.95,UPI,Success
14127,14127,2421.36,Wallet,Failed
14128,14128,4089.35,Credit Card,Success
14129,14129,1241.24,Credit Card,Failed
14130,14130,2866.26,UPI,Failed
14131,14131,3405.35,Credit Card,Success
14132,14132,2292.36,Credit Card,Failed
14133,14133,3061.56,Net Banking,Failed
14134,14134,1878.37,UPI,Failed
14135,14135,2730.39,Credit Card,Success
14136,14136,4615.02,UPI,Success
14137,14137,3924.43,Wallet,Failed
14138,14138,4361.63,Credit Card,Success
14139,14139,1495.05,Wallet,Failed
14140,14140,705.49,Net Banking,Failed
14141,14141,9803.9,Credit Card,Success
14142,14142,4774.35,Wallet,Success
14143,14143,4490.94,Wallet,Failed
14144,14144,1714.68,UPI,Success
14145,14145,8178.94,Net Banking,Success
14146,14146,4679.19,Credit Card,Success
14147,14147,328.22,Net Banking,Failed
14148,14148,4455.48,UPI,Success
14149,14149,2464.71,Wallet,Success
14150,14150,148.46,Credit Card,Success
14151,14151,2892.68,UPI,Failed
14152,14152,2261.05,Wallet,Success
14153,14153,3975.85,Credit Card,Failed
14154,14154,1678.63,Credit Card,Failed
14155,14155,4272.68,Credit Card,Success
14156,14156,2899.16,UPI,Failed
14157,14157,120.82,Net Banking,Success
14158,14158,5513.14,Net Banking,Success
14159,14159,4576.38,Net Banking,Success
14160,14160,4124.94,UPI,Failed
14161,14161,4287.51,Credit Card,Success
14162,14162,5935.14,UPI,Failed
14163,14163,2492.42,Net Banking,Success
14164,14164,350.1,Wallet,Failed
14165,14165,4113.44,Credit Card,Success
14166,14166,1465.68,UPI,Failed
14167,14167,5794.26,Wallet,Failed
14168,14168,386.74,Wallet,Success
14169,14169,7210.92,UPI,Failed
14170,14170,4325.01,Net Banking,Failed
14171,14171,2029.04,UPI,Success
14172,14172,1729.31,UPI,Failed
14173,14173,3700.41,UPI,Failed
14174,14174,450.84,UPI,Success
14175,14175,4676.84,UPI,Failed
14176,14176,937.6,Wallet,Failed
14177,14177,1591.63,UPI,Failed
14178,14178,3297.77,Net Banking,Success
14179,14179,3422.95,Wallet,Failed
14180,14180,1261.83,UPI,Success
14181,14181,5533.4,Wallet,Success
14182,14182,3754.12,Credit Card,Success
14183,14183,2258.91,Wallet,Failed
14184,14184,1404.71,Wallet,Success
14185,14185,6387.72,Net Banking,Failed
14186,14186,1401.59,Net Banking,Failed
14187,14187,4311.22,UPI,Success
14188,14188,2685.1,Credit Card,Success
14189,14189,2631.57,UPI,Failed
14190,14190,705.09,Credit Card,Failed
